paper_id,claim_id,table_figure,claim,value_script,value_paper,match,value_rewrite,match_rewrite,defect_locus,notes
coppock_ekins_kirby_2018,s1_main_target_max,text,Largest MTurk on-target effect on a main dependent variable (p. 70),,0.915,,0.914924306655364,1,,Derived from published table cells whose archive agreement is recorded row by row above; the deposit's own scripts do not print this quantity.
coppock_ekins_kirby_2018,s1_main_target_sig_p,text,All five MTurk on-target main-DV effects significant at p < 0.001 (p. 70),,0.001,,1,1,,Truth value of the threshold the sentence states. The largest of the five p-values is 1.3e-05. Derived from published table cells whose archive agreement is recorded row by row above.
coppock_ekins_kirby_2018,s1_nontarget_cells,text,Off-diagonal cells in Table 3 (p. 70),,20,,20,1,,Derived from published table cells whose archive agreement is recorded row by row above; the deposit's own scripts do not print this quantity.
coppock_ekins_kirby_2018,s1_nontarget_sig_count,text,MTurk non-target main-DV effects significant at 0.05 (p. 70),,2,,2,1,,"The two the sentence names, the flat tax op-ed on the Amtrak outcome and the Wall Street op-ed on the Veterans outcome. Derived from published table cells whose archive agreement is recorded row by row above."
coppock_ekins_kirby_2018,s1_scale_target_min,text,Smallest MTurk on-target effect on a composite scale (p. 70),,0.276,,0.275759845370862,1,,Derived from published table cells whose archive agreement is recorded row by row above; the deposit's own scripts do not print this quantity.
coppock_ekins_kirby_2018,s1_scale_target_range_low,text,Smallest of the four remaining MTurk on-target scale effects (p. 70),,0.5,,0.487992681648237,1,,The article hedges the range as about 0.5 to 0.7; the four effects run 0.488 to 0.698. Derived from published table cells whose archive agreement is recorded row by row above.
coppock_ekins_kirby_2018,s1_scale_target_range_high,text,Largest of the four remaining MTurk on-target scale effects (p. 70),,0.7,,0.69764253765894,1,,Derived from published table cells whose archive agreement is recorded row by row above; the deposit's own scripts do not print this quantity.
coppock_ekins_kirby_2018,s1_scale_cross_issue_small,text,MTurk non-target scale effects significant at 0.05 (p. 70),,,,2,,,"Two of the 20 reach 0.05 and four reach 0.1; the largest in absolute value is 0.113. A shape claim, so no verdict. Derived from published table cells whose archive agreement is recorded row by row above."
coppock_ekins_kirby_2018,s2_main_sig_count,text,Elite on-target main-DV effects significant at 0.05 (p. 73),,3,,3,1,,Derived from published table cells whose archive agreement is recorded row by row above; the deposit's own scripts do not print this quantity.
coppock_ekins_kirby_2018,s2_main_sig_p,text,All three named elite on-target main-DV effects significant at p < 0.001 (p. 73),,0.001,,0,0,paper_internal,"The flat tax effect has p = 0.0042, so the three named effects are not all significant at 0.001. Table 6 gives it three stars under a legend whose top level is p < 0.01, so the table and the sentence disagree. Derived from published table cells whose archive agreement is recorded row by row above."
coppock_ekins_kirby_2018,s2_main_target_min,text,Elite on-target main-DV effect for the flat tax op-ed (p. 73),,0.411,,0.411075863930885,1,,Derived from published table cells whose archive agreement is recorded row by row above; the deposit's own scripts do not print this quantity.
coppock_ekins_kirby_2018,s2_main_target_max,text,Elite on-target main-DV effect for the Wall Street op-ed (p. 73),,0.791,,0.791307773109248,1,,Derived from published table cells whose archive agreement is recorded row by row above; the deposit's own scripts do not print this quantity.
coppock_ekins_kirby_2018,s2_main_no_cross_issue,text,Elite non-target main-DV effects significant at 0.1 (p. 73),,0,,0,1,,Derived from published table cells whose archive agreement is recorded row by row above; the deposit's own scripts do not print this quantity.
coppock_ekins_kirby_2018,s2_scale_sig_count,text,Elite on-target composite-scale effects significant at 0.05 (p. 73),,3,,3,1,,Derived from published table cells whose archive agreement is recorded row by row above; the deposit's own scripts do not print this quantity.
coppock_ekins_kirby_2018,s2_scale_sig_p_strong,text,Amtrak and Wall Street on-target composite-scale effects significant at p < 0.001 (p. 73),,0.001,,1,1,,"Amtrak p = 0.000035 and Wall Street p = 0.000000, so the level the sentence names holds. Checked because the parallel main-DV sentence two paragraphs earlier names a level its own table contradicts. Derived from published table cells whose archive agreement is recorded row by row above."
coppock_ekins_kirby_2018,s2_scale_sig_p_weak,text,Veterans on-target composite-scale effect significant at p < 0.05 (p. 73),,0.05,,1,1,,"Veterans p = 0.0157, so the level the sentence names holds. Derived from published table cells whose archive agreement is recorded row by row above."
coppock_ekins_kirby_2018,s2_scale_target_min,text,Elite on-target composite-scale effect for the flat tax op-ed (p. 74),,0.104,,0.104249500910445,1,,Derived from published table cells whose archive agreement is recorded row by row above; the deposit's own scripts do not print this quantity.
coppock_ekins_kirby_2018,s2_scale_target_max,text,Elite on-target composite-scale effect for the Wall Street op-ed (p. 74),,0.571,,0.570642310180243,1,,Derived from published table cells whose archive agreement is recorded row by row above; the deposit's own scripts do not print this quantity.
coppock_ekins_kirby_2018,s2_nontarget_cells,text,Off-diagonal cells in Table 7 (p. 74),,16,,12,0,paper_internal,"Table 7 is four op-eds by four composite scales, so it holds 16 coefficients of which four are on target and 12 are not. The sentence calls all 16 non-target effects. Derived from published table cells whose archive agreement is recorded row by row above."
coppock_ekins_kirby_2018,s2_nontarget_sig_count,text,Elite non-target scale effects significant at 0.05 (p. 74),,1,,1,1,,Derived from published table cells whose archive agreement is recorded row by row above; the deposit's own scripts do not print this quantity.
coppock_ekins_kirby_2018,s12_all_smaller_for_elites,text,On-target elite-minus-MTurk interactions that are negative (p. 74),,4,,4,1,,Derived from published table cells whose archive agreement is recorded row by row above; the deposit's own scripts do not print this quantity.
coppock_ekins_kirby_2018,s12_amtrak_interaction,text,Size of the on-target Amtrak elite-minus-MTurk interaction (p. 74),,0.198,,0.197716282089317,1,,Derived from published table cells whose archive agreement is recorded row by row above; the deposit's own scripts do not print this quantity.
coppock_ekins_kirby_2018,s12_sig_interactions,text,On-target elite-minus-MTurk interactions significant at 0.05 (p. 74),,,,3,1,,"The three the sentence names: Amtrak, flat tax and veterans. Derived from published table cells whose archive agreement is recorded row by row above."
coppock_ekins_kirby_2018,s12_wall_interaction_null,text,Wall Street on-target interaction is negative and not significant at 0.05 (p. 75),,,,1,1,,Estimate -0.127 with p = 0.121. Derived from published table cells whose archive agreement is recorded row by row above.
coppock_ekins_kirby_2018,s12_flat_tax_rep_over_dem,text,"Republican minus Democrat effect of the flat tax op-ed on its main DV, MTurk (p. 77)",,,,0.576316616428692,1,,1.094 among Republicans against 0.518 among Democrats. Derived from published table cells whose archive agreement is recorded row by row above.
coppock_ekins_kirby_2018,s12_table9_exceptions,text,Sample-by-issue combinations in Table 9 with any classical p below 0.05 (p. 77),,,,2,1,,"The two the sentence names, Amtrak and flat tax on Mechanical Turk. Derived from published table cells whose archive agreement is recorded row by row above."
coppock_ekins_kirby_2018,lt_decay_share,text,Mean Wave 2 effect as a percentage of the Wave 1 effect (p. 78),,50,,49.8924197543107,1,,The article hedges the figure as approximate. The nine ratios run from 34 to 59 per cent. Derived from published table cells whose archive agreement is recorded row by row above.
coppock_ekins_kirby_2018,lt_still_significant,text,Post-treatment-wave target effects significant at 0.05 (p. 78),,,,10,1,,"Ten of the 14 later-wave target effects reach 0.05, which is the most the sentence claims. Derived from published table cells whose archive agreement is recorded row by row above."
coppock_ekins_kirby_2018,lt_little_later_decay,text,Mean Wave 3 effect as a percentage of the Wave 2 effect on MTurk (p. 78),,,,90.5499956660328,,,"The five ratios run from 67 to 118 per cent. A shape claim, so no verdict. Derived from published table cells whose archive agreement is recorded row by row above."
coppock_ekins_kirby_2018,cost_mturk_pw_average,text,"Precision-weighted average agreement effect on MTurk at the median split, points (p. 81)",,20,,20.4881263716885,1,,Derived from published table cells whose archive agreement is recorded row by row above; the deposit's own scripts do not print this quantity.
coppock_ekins_kirby_2018,cost_treated_agreement,text,"Agreement in the target-issue treatment group at the median split, per cent (p. 81)",,70,,70.4881263716885,1,,"The control group's 50 per cent is fixed by the design, so this is 50 plus the estimated increase. Derived from published table cells whose archive agreement is recorded row by row above."
coppock_ekins_kirby_2018,cost_elite_pw_average,text,"Precision-weighted average agreement effect for elites at the median split, points (p. 81)",,12,,11.7716667846407,1,,Derived from published table cells whose archive agreement is recorded row by row above; the deposit's own scripts do not print this quantity.
coppock_ekins_kirby_2018,cost_rosy_cents,text,Cents per mind changed under the article's rosiest assumptions (p. 82),,6,,6.25,1,,The cost and the readership are assumptions the article states and the deposit could never record; the share is the pipeline's own estimate rounded as the sentence rounds it. Derived from published table cells whose archive agreement is recorded row by row above.
coppock_ekins_kirby_2018,cost_conservative_dollars,text,Dollars per mind changed under the article's conservative assumptions (p. 82),,2.50,,2.5,1,,Derived from published table cells whose archive agreement is recorded row by row above; the deposit's own scripts do not print this quantity.
coppock_ekins_kirby_2018,disc_effect_low,text,"Elite-sample mean on-target composite-scale effect (p. 82)",,0.30,,0.282677507182262,0,paper_internal,"The sentence says ""in both studies of the mass public and elites"", pairing one figure with each study, so the two numbers are the two study-level mean on-target composite-scale effects: 0.283 in the elite sample and 0.522 on MTurk. The sentence hedges neither figure, so the interval is asserted as written and both means fall outside it. Derived from published table cells whose archive agreement is recorded row by row above."
coppock_ekins_kirby_2018,disc_effect_high,text,"MTurk-sample mean on-target composite-scale effect (p. 82)",,0.50,,0.521577501866711,0,paper_internal,See the previous row. Derived from published table cells whose archive agreement is recorded row by row above.
coppock_ekins_kirby_2018,fig1_n_estimates,text,Party-specific estimates plotted in Figure 1 (p. 76),,,,54,,,The figure prints no numbers on its face and still asserts a count: three party groups on each of 18 sample-by-issue-by-outcome cells. Derived from published table cells whose archive agreement is recorded row by row above.
coppock_ekins_kirby_2018,fig2_n_group_means,text,Group means plotted in Figure 2 (p. 79),,,,130,,,The figure prints no numbers on its face; it plots 130 group means with a confidence ribbon each. Derived from published table cells whose archive agreement is recorded row by row above.
